key HBPattern1 HBPattern2 Weight
254592 BETA.FB9.SB-3.HD6.OD-5.HO-2.OH4.V2 BETA.FB9.SB3.HD4.OD-2.HO-5.OH6.V3 6
254595 BETA.FB9.SB-3.HD6.OD-5.HO-2.OH4.V2 BETA.FB9.SB4.HD3.OD-2.HO-6.OH6.V2 6
254596 BETA.FB9.SB-3.HD6.OD-5.HO-2.OH4.V2 BETA.FB9.SB5.HD2.OD-2.HO-6.OH6.V146 1
254597 BETA.FB9.SB-3.HD6.OD-5.HO-2.OH4.V2 BETA.FB9.SB8.HD1.OD0.HO-6.OH6.V2 4
254792 BETA.FB9.SB-3.HD6.OD-5.HO-2.OH4.V2 BETA.FB11.SB-3.HD5.OD-6.HO-6.OH2.V6 1
254864 BETA.FB9.SB-3.HD6.OD-5.HO-2.OH4.V2 BETA.FB11.SB9.HD2.OD-2.HO-6.OH6.V229 8
254871 BETA.FB9.SB-3.HD6.OD-5.HO-2.OH4.V2 BETA.FB11.SB9.HD5.OD-4.HO-6.OH6.V20 1
255343 BETA.FB9.SB-3.HD6.OD1.HO4.OH6.V2 BETA.FB9.SB3.HD6.OD4.HO1.OH6.V4 5
255547 BETA.FB9.SB-3.HD6.OD1.HO4.OH6.V2 BETA.FB11.SB-3.HD6.OD-5.HO-2.OH6.V3 1
255548 BETA.FB9.SB-3.HD6.OD1.HO4.OH6.V2 BETA.FB11.SB-3.HD6.OD-4.HO-1.OH6.V38 1
255549 BETA.FB9.SB-3.HD6.OD1.HO4.OH6.V2 BETA.FB11.SB-3.HD6.OD-3.HO0.OH6.V2 1
255621 BETA.FB9.SB-3.HD6.OD1.HO4.OH6.V2 BETA.FB11.SB9.HD5.OD-4.HO-6.OH6.V20 1
256303 BETA.FB9.SB3.HD2.OD-4.HO-6.OH5.V5 BETA.FB11.SB3.HD1.OD-6.HO-6.OH4.V75 1
256364 BETA.FB9.SB3.HD2.OD-4.HO-6.OH5.V5 BETA.FB11.SB9.HD2.OD-2.HO-6.OH6.V229 1
256367 BETA.FB9.SB3.HD2.OD-4.HO-6.OH5.V5 BETA.FB11.SB9.HD4.OD-5.HO-6.OH6.V16 1
256847 BETA.FB9.SB3.HD4.OD-2.HO-5.OH6.V3 BETA.FB9.SB8.HD1.OD0.HO-6.OH6.V2 4
257054 BETA.FB9.SB3.HD4.OD-2.HO-5.OH6.V3 BETA.FB11.SB3.HD2.OD-6.HO-6.OH5.V3 1
257114 BETA.FB9.SB3.HD4.OD-2.HO-5.OH6.V3 BETA.FB11.SB9.HD2.OD-2.HO-6.OH6.V229 7
257121 BETA.FB9.SB3.HD4.OD-2.HO-5.OH6.V3 BETA.FB11.SB9.HD5.OD-4.HO-6.OH6.V20 1
258564 BETA.FB9.SB4.HD2.OD-3.HO-6.OH6.V3 BETA.FB11.SB4.HD1.OD-6.HO-6.OH5.V10 1
258566 BETA.FB9.SB4.HD2.OD-3.HO-6.OH6.V3 BETA.FB11.SB4.HD4.OD-5.HO-6.OH6.V6 2
258613 BETA.FB9.SB4.HD2.OD-3.HO-6.OH6.V3 BETA.FB11.SB9.HD2.OD-3.HO-6.OH6.V24 1
258614 BETA.FB9.SB4.HD2.OD-3.HO-6.OH6.V3 BETA.FB11.SB9.HD2.OD-2.HO-6.OH6.V229 2
258618 BETA.FB9.SB4.HD2.OD-3.HO-6.OH6.V3 BETA.FB11.SB9.HD4.OD-4.HO-6.OH6.V78 1
259097 BETA.FB9.SB4.HD3.OD-2.HO-6.OH6.V2 BETA.FB9.SB8.HD1.OD0.HO-6.OH6.V2 8
259314 BETA.FB9.SB4.HD3.OD-2.HO-6.OH6.V2 BETA.FB11.SB4.HD1.OD-6.HO-6.OH5.V10 1
259318 BETA.FB9.SB4.HD3.OD-2.HO-6.OH6.V2 BETA.FB11.SB4.HD5.OD-4.HO-6.OH6.V6 12
259363 BETA.FB9.SB4.HD3.OD-2.HO-6.OH6.V2 BETA.FB11.SB9.HD2.OD-3.HO-6.OH6.V24 2
259364 BETA.FB9.SB4.HD3.OD-2.HO-6.OH6.V2 BETA.FB11.SB9.HD2.OD-2.HO-6.OH6.V229 12
259367 BETA.FB9.SB4.HD3.OD-2.HO-6.OH6.V2 BETA.FB11.SB9.HD4.OD-5.HO-6.OH6.V16 1
259371 BETA.FB9.SB4.HD3.OD-2.HO-6.OH6.V2 BETA.FB11.SB9.HD5.OD-4.HO-6.OH6.V20 2
259876 BETA.FB9.SB5.HD2.OD-2.HO-6.OH6.V146 BETA.FB10.SB9.HD1.OD0.HO-6.OH6.V3 13
260074 BETA.FB9.SB5.HD2.OD-2.HO-6.OH6.V146 BETA.FB11.SB5.HD4.OD-5.HO-6.OH6.V21 11
260075 BETA.FB9.SB5.HD2.OD-2.HO-6.OH6.V146 BETA.FB11.SB5.HD4.OD-4.HO-6.OH6.V85 100
260078 BETA.FB9.SB5.HD2.OD-2.HO-6.OH6.V146 BETA.FB11.SB5.HD5.OD-4.HO-6.OH6.V16 21
260113 BETA.FB9.SB5.HD2.OD-2.HO-6.OH6.V146 BETA.FB11.SB9.HD2.OD-3.HO-6.OH6.V24 11
260114 BETA.FB9.SB5.HD2.OD-2.HO-6.OH6.V146 BETA.FB11.SB9.HD2.OD-2.HO-6.OH6.V229 100
260116 BETA.FB9.SB5.HD2.OD-2.HO-6.OH6.V146 BETA.FB11.SB9.HD3.OD-2.HO-6.OH6.V39 21
260117 BETA.FB9.SB5.HD2.OD-2.HO-6.OH6.V146 BETA.FB11.SB9.HD4.OD-5.HO-6.OH6.V16 12
260118 BETA.FB9.SB5.HD2.OD-2.HO-6.OH6.V146 BETA.FB11.SB9.HD4.OD-4.HO-6.OH6.V78 29
260120 BETA.FB9.SB5.HD2.OD-2.HO-6.OH6.V146 BETA.FB11.SB9.HD5.OD-5.HO-6.OH6.V2 2
260121 BETA.FB9.SB5.HD2.OD-2.HO-6.OH6.V146 BETA.FB11.SB9.HD5.OD-4.HO-6.OH6.V20 11
260855 BETA.FB9.SB8.HD1.OD0.HO-6.OH6.V2 BETA.FB11.SB8.HD3.OD-2.HO-6.OH6.V24 13
260860 BETA.FB9.SB8.HD1.OD0.HO-6.OH6.V2 BETA.FB11.SB8.HD5.OD-4.HO-6.OH6.V18 2
260864 BETA.FB9.SB8.HD1.OD0.HO-6.OH6.V2 BETA.FB11.SB9.HD2.OD-2.HO-6.OH6.V229 13
260868 BETA.FB9.SB8.HD1.OD0.HO-6.OH6.V2 BETA.FB11.SB9.HD4.OD-4.HO-6.OH6.V78 2
260871 BETA.FB9.SB8.HD1.OD0.HO-6.OH6.V2 BETA.FB11.SB9.HD5.OD-4.HO-6.OH6.V20 3
261352 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-3.V1 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-5.V10 2
261381 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-3.V1 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH4.V196 1
261407 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-3.V1 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 2
261421 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-3.V1 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 4
261626 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-3.V1 BETA.FB11.SB10.HD3.OD-2.HO-6.OH6.V14 4
261630 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-3.V1 BETA.FB11.SB10.HD5.OD-4.HO-6.OH6.V11 2
262101 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB10.SB-11.HD6.OD-6.HO3.OH-2.V4 2
262102 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-5.V10 11
262103 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 76
262104 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB10.SB-11.HD6.OD-6.HO5.OH-4.V7 7
262131 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH4.V196 1
262132 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH5.V46 2
262138 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH2.V27 2
262140 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 20
262141 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH5.V194 6
262147 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 6
262157 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 68
262158 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH3.V352 16
262164 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH0.V275 5
262171 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 201
262172 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB-11.HD6.OD-6.HO0.OH1.V314 15
262374 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB10.HD2.OD-3.HO-6.OH6.V10 5
262375 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 201
262376 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB10.HD3.OD-2.HO-6.OH6.V14 15
262377 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB10.HD4.OD-5.HO-6.OH6.V8 6
262378 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 68
262380 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 BETA.FB11.SB10.HD5.OD-4.HO-6.OH6.V11 16
263604 BETA.FB10.SB-11.HD6.OD-6.HO3.OH-2.V4 BETA.FB10.SB-11.HD6.OD-6.HO5.OH-4.V7 1
263647 BETA.FB10.SB-11.HD6.OD-6.HO3.OH-2.V4 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 1
263658 BETA.FB10.SB-11.HD6.OD-6.HO3.OH-2.V4 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH3.V352 1
263671 BETA.FB10.SB-11.HD6.OD-6.HO3.OH-2.V4 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 4
263874 BETA.FB10.SB-11.HD6.OD-6.HO3.OH-2.V4 BETA.FB11.SB10.HD2.OD-3.HO-6.OH6.V10 4
264390 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-5.V10 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 1
264397 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-5.V10 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 2
264407 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-5.V10 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 3
264408 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-5.V10 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH3.V352 1
264421 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-5.V10 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 14
264427 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-5.V10 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-3.V132 4
264428 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-5.V10 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-2.V3611 12
264630 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-5.V10 BETA.FB11.SB10.HD5.OD-4.HO-6.OH6.V11 14
265104 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 BETA.FB10.SB-11.HD6.OD-6.HO5.OH-4.V7 3
265140 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 7
265147 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 1
265148 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH3.V40 1
265157 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 19
265158 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH3.V352 4
265159 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH4.V18 1
265164 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH0.V275 3
265171 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 67
265172 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 BETA.FB11.SB-11.HD6.OD-6.HO0.OH1.V314 5
265178 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-2.V3611 76
265377 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 BETA.FB11.SB10.HD4.OD-5.HO-6.OH6.V8 3
265378 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 67
265380 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 BETA.FB11.SB10.HD5.OD-4.HO-6.OH6.V11 5
265881 BETA.FB10.SB-11.HD6.OD-6.HO5.OH-4.V7 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH4.V196 1
265907 BETA.FB10.SB-11.HD6.OD-6.HO5.OH-4.V7 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 1
265914 BETA.FB10.SB-11.HD6.OD-6.HO5.OH-4.V7 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH0.V275 1
265921 BETA.FB10.SB-11.HD6.OD-6.HO5.OH-4.V7 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 7
265928 BETA.FB10.SB-11.HD6.OD-6.HO5.OH-4.V7 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-2.V3611 2
265936 BETA.FB10.SB-11.HD6.OD-6.HO5.OH-4.V7 BETA.FB11.SB-11.HD6.OD-6.HO3.OH-2.V124 4
266127 BETA.FB10.SB-11.HD6.OD-6.HO5.OH-4.V7 BETA.FB11.SB10.HD4.OD-5.HO-6.OH6.V8 7
266621 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB10.SB3.HD6.OD4.HO1.OH6.V1 1
266708 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB11.SB-10.HD6.OD-6.HO-5.OH4.V10 3
266709 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB11.SB-10.HD6.OD-6.HO-5.OH5.V1 1
266710 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB11.SB-10.HD6.OD-6.HO-4.OH4.V34 49
266711 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB11.SB-10.HD6.OD-6.HO-4.OH5.V10 16
266712 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB11.SB-10.HD6.OD-6.HO-3.OH2.V14 6
266714 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB11.SB-10.HD6.OD-6.HO-2.OH2.V87 125
266715 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB11.SB-10.HD6.OD-6.HO-2.OH3.V13 17
266873 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB11.SB10.HD1.OD0.HO-6.OH6.V3 3
266874 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB11.SB10.HD2.OD-3.HO-6.OH6.V10 6
266875 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 125
266876 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB11.SB10.HD3.OD-2.HO-6.OH6.V14 17
266877 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB11.SB10.HD4.OD-5.HO-6.OH6.V8 3
266878 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 49
266880 BETA.FB10.SB-10.HD6.OD-6.HO0.OH0.V163 BETA.FB11.SB10.HD5.OD-4.HO-6.OH6.V11 16
267358 BETA.FB10.SB-9.HD6.OD-6.HO-1.OH0.V51 BETA.FB10.SB-8.HD6.OD-6.HO-1.OH1.V1 1
267469 BETA.FB10.SB-9.HD6.OD-6.HO-1.OH0.V51 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH4.V20 12
267470 BETA.FB10.SB-9.HD6.OD-6.HO-1.OH0.V51 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH5.V4 2
267471 BETA.FB10.SB-9.HD6.OD-6.HO-1.OH0.V51 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH2.V5 1
267474 BETA.FB10.SB-9.HD6.OD-6.HO-1.OH0.V51 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH2.V65 53
267475 BETA.FB10.SB-9.HD6.OD-6.HO-1.OH0.V51 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH3.V5 1
267624 BETA.FB10.SB-9.HD6.OD-6.HO-1.OH0.V51 BETA.FB11.SB10.HD2.OD-3.HO-6.OH6.V10 1
267625 BETA.FB10.SB-9.HD6.OD-6.HO-1.OH0.V51 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 53
267626 BETA.FB10.SB-9.HD6.OD-6.HO-1.OH0.V51 BETA.FB11.SB10.HD3.OD-2.HO-6.OH6.V14 1
267627 BETA.FB10.SB-9.HD6.OD-6.HO-1.OH0.V51 BETA.FB11.SB10.HD4.OD-5.HO-6.OH6.V8 2
267628 BETA.FB10.SB-9.HD6.OD-6.HO-1.OH0.V51 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 12
267630 BETA.FB10.SB-9.HD6.OD-6.HO-1.OH0.V51 BETA.FB11.SB10.HD5.OD-4.HO-6.OH6.V11 2
268126 BETA.FB10.SB-9.HD6.OD-6.HO0.OH1.V11 BETA.FB10.SB9.HD1.OD0.HO-6.OH6.V3 20
268220 BETA.FB10.SB-9.HD6.OD-6.HO0.OH1.V11 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH5.V4 2
268223 BETA.FB10.SB-9.HD6.OD-6.HO0.OH1.V11 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH5.V22 4
268228 BETA.FB10.SB-9.HD6.OD-6.HO0.OH1.V11 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH3.V46 22
268229 BETA.FB10.SB-9.HD6.OD-6.HO0.OH1.V11 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH4.V1 1
268375 BETA.FB10.SB-9.HD6.OD-6.HO0.OH1.V11 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 22
268376 BETA.FB10.SB-9.HD6.OD-6.HO0.OH1.V11 BETA.FB11.SB10.HD3.OD-2.HO-6.OH6.V14 1
268377 BETA.FB10.SB-9.HD6.OD-6.HO0.OH1.V11 BETA.FB11.SB10.HD4.OD-5.HO-6.OH6.V8 2
268378 BETA.FB10.SB-9.HD6.OD-6.HO0.OH1.V11 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 4
268380 BETA.FB10.SB-9.HD6.OD-6.HO0.OH1.V11 BETA.FB11.SB10.HD5.OD-4.HO-6.OH6.V11 1
268983 BETA.FB10.SB-8.HD6.OD-6.HO-1.OH1.V1 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 2
268989 BETA.FB10.SB-8.HD6.OD-6.HO-1.OH1.V1 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH3.V3 4
269125 BETA.FB10.SB-8.HD6.OD-6.HO-1.OH1.V1 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 4
269128 BETA.FB10.SB-8.HD6.OD-6.HO-1.OH1.V1 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 2
269130 BETA.FB10.SB-8.HD6.OD-6.HO-1.OH1.V1 BETA.FB11.SB10.HD5.OD-4.HO-6.OH6.V11 1
270497 BETA.FB10.SB-7.HD6.OD-6.HO-3.OH0.V1 BETA.FB11.SB-7.HD6.OD-6.HO-5.OH2.V1 3
270625 BETA.FB10.SB-7.HD6.OD-6.HO-3.OH0.V1 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 3
270628 BETA.FB10.SB-7.HD6.OD-6.HO-3.OH0.V1 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 1
271125 BETA.FB10.SB-6.HD6.OD-6.HO-2.OH2.V21 BETA.FB10.SB6.HD2.OD-2.HO-6.OH6.V40 29
271263 BETA.FB10.SB-6.HD6.OD-6.HO-2.OH2.V21 BETA.FB11.SB-6.HD1.OD-6.HO-6.OH-5.V7 5
271264 BETA.FB10.SB-6.HD6.OD-6.HO-2.OH2.V21 BETA.FB11.SB-6.HD5.OD-6.HO-6.OH-1.V3 4
271267 BETA.FB10.SB-6.HD6.OD-6.HO-2.OH2.V21 BETA.FB11.SB-6.HD6.OD-6.HO-4.OH4.V7 10
271268 BETA.FB10.SB-6.HD6.OD-6.HO-2.OH2.V21 BETA.FB11.SB-6.HD6.OD-6.HO-4.OH5.V3 3
271375 BETA.FB10.SB-6.HD6.OD-6.HO-2.OH2.V21 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 10
271376 BETA.FB10.SB-6.HD6.OD-6.HO-2.OH2.V21 BETA.FB11.SB10.HD3.OD-2.HO-6.OH6.V14 3
271378 BETA.FB10.SB-6.HD6.OD-6.HO-2.OH2.V21 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 2
271380 BETA.FB10.SB-6.HD6.OD-6.HO-2.OH2.V21 BETA.FB11.SB10.HD5.OD-4.HO-6.OH6.V11 2
271873 BETA.FB10.SB-5.HD6.OD-6.HO-3.OH2.V12 BETA.FB10.SB5.HD2.OD-3.HO-6.OH6.V21 12
272024 BETA.FB10.SB-5.HD6.OD-6.HO-3.OH2.V12 BETA.FB11.SB-5.HD6.OD-6.HO-5.OH4.V13 10
272124 BETA.FB10.SB-5.HD6.OD-6.HO-3.OH2.V12 BETA.FB11.SB10.HD2.OD-3.HO-6.OH6.V10 1
272125 BETA.FB10.SB-5.HD6.OD-6.HO-3.OH2.V12 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 10
272127 BETA.FB10.SB-5.HD6.OD-6.HO-3.OH2.V12 BETA.FB11.SB10.HD4.OD-5.HO-6.OH6.V8 2
272128 BETA.FB10.SB-5.HD6.OD-6.HO-3.OH2.V12 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 2
272624 BETA.FB10.SB-5.HD6.OD-6.HO-2.OH3.V11 BETA.FB10.SB5.HD3.OD-2.HO-6.OH6.V6 20
272625 BETA.FB10.SB-5.HD6.OD-6.HO-2.OH3.V11 BETA.FB10.SB6.HD2.OD-2.HO-6.OH6.V40 6
272626 BETA.FB10.SB-5.HD6.OD-6.HO-2.OH3.V11 BETA.FB10.SB9.HD1.OD0.HO-6.OH6.V3 10
272778 BETA.FB10.SB-5.HD6.OD-6.HO-2.OH3.V11 BETA.FB11.SB-5.HD6.OD-6.HO-4.OH5.V13 16
272875 BETA.FB10.SB-5.HD6.OD-6.HO-2.OH3.V11 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 16
272876 BETA.FB10.SB-5.HD6.OD-6.HO-2.OH3.V11 BETA.FB11.SB10.HD3.OD-2.HO-6.OH6.V14 1
272877 BETA.FB10.SB-5.HD6.OD-6.HO-2.OH3.V11 BETA.FB11.SB10.HD4.OD-5.HO-6.OH6.V8 2
272878 BETA.FB10.SB-5.HD6.OD-6.HO-2.OH3.V11 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 4
272880 BETA.FB10.SB-5.HD6.OD-6.HO-2.OH3.V11 BETA.FB11.SB10.HD5.OD-4.HO-6.OH6.V11 1
274875 BETA.FB10.SB-3.HD5.OD-6.HO-5.OH2.V2 BETA.FB10.SB6.HD2.OD-2.HO-6.OH6.V40 5
275125 BETA.FB10.SB-3.HD5.OD-6.HO-5.OH2.V2 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 5
275126 BETA.FB10.SB-3.HD5.OD-6.HO-5.OH2.V2 BETA.FB11.SB10.HD3.OD-2.HO-6.OH6.V14 2
275128 BETA.FB10.SB-3.HD5.OD-6.HO-5.OH2.V2 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 1
275130 BETA.FB10.SB-3.HD5.OD-6.HO-5.OH2.V2 BETA.FB11.SB10.HD5.OD-4.HO-6.OH6.V11 1
275620 BETA.FB10.SB-3.HD6.OD-5.HO-2.OH5.V4 BETA.FB10.SB3.HD5.OD-2.HO-5.OH6.V1 2
275875 BETA.FB10.SB-3.HD6.OD-5.HO-2.OH5.V4 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 1
278125 BETA.FB10.SB3.HD5.OD-2.HO-5.OH6.V1 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 1
278810 BETA.FB10.SB3.HD6.OD4.HO1.OH6.V1 BETA.FB11.SB3.HD6.OD-1.HO-4.OH6.V62 1
280324 BETA.FB10.SB5.HD2.OD-3.HO-6.OH6.V21 BETA.FB11.SB5.HD4.OD-5.HO-6.OH6.V21 17
280374 BETA.FB10.SB5.HD2.OD-3.HO-6.OH6.V21 BETA.FB11.SB10.HD2.OD-3.HO-6.OH6.V10 1
280375 BETA.FB10.SB5.HD2.OD-3.HO-6.OH6.V21 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 17
280377 BETA.FB10.SB5.HD2.OD-3.HO-6.OH6.V21 BETA.FB11.SB10.HD4.OD-5.HO-6.OH6.V8 2
280378 BETA.FB10.SB5.HD2.OD-3.HO-6.OH6.V21 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 4
280876 BETA.FB10.SB5.HD3.OD-2.HO-6.OH6.V6 BETA.FB10.SB9.HD1.OD0.HO-6.OH6.V3 13
281078 BETA.FB10.SB5.HD3.OD-2.HO-6.OH6.V6 BETA.FB11.SB5.HD5.OD-4.HO-6.OH6.V16 18
281125 BETA.FB10.SB5.HD3.OD-2.HO-6.OH6.V6 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 18
